id,district,sub_url,photo,house_name,house_status,house_type,address,price,developer,sur_trafic,sur_school,sur_environment,sur_business,sur_entertain,peoperty_fee,property_company
98,13,/first/98/,https://img.0756fang.com/Upload/Dictionary/2018-02/2eb795fb-f241-41d0-8a7f-bf256cc3c429.jpg/w600,龙光玖龙湖,不在售,住宅,斗门区白蕉路龙德巷3,12500,珠海市斗门区富星物业发展有限公司,交通：斗门汽车总站，西部沿海高速、广佛江珠轻轨、城市地铁四维立体交通。可乘坐304、306、307、603、520路公交车到白石路口公交站，即到项目附近。, 教育：幼儿园、城东中学，田家炳中学，小区北侧在建片区最大公立小学(城东小学)，共48个班超2000人,交通：斗门汽车总站，西部沿海高速、广佛江珠轻轨、城市地铁四维立体交通。教育：幼儿园、城东中学，田家炳中学，小区北侧200米在建片区最大公立小学(城东小学)，共48个班超2000人， 医疗：妇幼保健院、侨立中医院、遵义五院 景观：黄杨河畔，北枕尖峰山，南邻华发水郡湿地+3大艺术场馆1个文创社区1个生态园,"游泳池——拥有480㎡无边成人泳池，宅间花园区——林荫归家径串联建筑楼宇间的精致花园，提供舒适的散步体验及社区交流空间；童梦童享——分两个儿童活动区：一是分龄儿童活动区，满足0~3,3~6及6岁以上的儿童活动；二是结合地形设计的嬉戏花园及下沉剧场，是相对开阔的儿童玩乐片区。小区内还种植多种名贵植物，例如香樟树，小叶榄仁，丛生杨梅等，其中还包含有深圳、珠海、江门、惠州等市的市花——勒杜鹃。","游泳池——拥有480㎡无边成人泳池，宅间花园区——林荫归家径串联建筑楼宇间的精致花园，提供舒适的散步体验及社区交流空间；童梦童享——分两个儿童活动区：一是分龄儿童活动区，满足0~3,3~6及6岁以上的儿童活动；二是结合地形设计的嬉戏花园及下沉剧场，是相对开阔的儿童玩乐片区。小区内还种植多种名贵植物，例如香樟树，小叶榄仁，丛生杨梅等，其中还包含有深圳、珠海、江门、惠州等市的市花——勒杜鹃。",3.0元/㎡,广东龙光集团物业管理有限公司珠海分公司
1463,13,/first/1463/,https://img.0756fang.com/Upload/Dictionary/2020-05/s80F97EF58AD74B78B3535CE404C1085A.jpg/w600,旭日华府,不在售,住宅,斗门区城东白蕉路39,12000,珠海市斗门商贸联合发展有限公司,白蕉长途汽车站与项目一步之遥，为斗门最大交通枢纽、307到白蕉西浦工业园、304、306到井岸603到市区；西部沿海高速斗门出口距本项目仅1公里，畅享珠三角各城市1-2小时生活圈；香海路通车后，本项目直达香洲只需20分钟,蓓蕾幼儿园、中心小学、城东中学、田家炳中学；,项目为一站式购物商住综合体，自带空中花园泛会所，两万平商业中心，中影集团、大型超市强势进驻，斗门新城市生活地标！距项目5分钟车程，建面10万平斗门最大商业综合体—大信新都汇，大力提升项目区域价值。,区楼下就是两万平商业中心，有影城、嘉荣超市，能满足到业主生活；5分钟内到达井岸中心，大型购物商场——大信新都汇已经开业，附近有大型超市水果摊、金山市场、白蕉中心市场、井岸步行街。, 购物广场：附近有大型超市水果摊、金山市场、白蕉中心市场、井岸步行街 饮食：美食街、附近有各种粤菜湘菜饭店,0.0元/㎡,旭日物业
1328,13,/first/1328/,https://img.0756fang.com/Upload/Dictionary/2019-09/83fa1129-82a3-4a0a-8418-51773e436736.jpg/w600,旭日华庭,不在售,住宅,斗门区湖南路625号,13500,文华房地产开发有限公司,乘坐306、307路公交车至“白蕉科技园”站，路口转右直走；信禾601、605、609路到“鳄鱼岛”站,幼儿园：白蕉幼儿园中，小学：白藤湖中小学，东湖小学，田家炳中学，白蕉中心小学，大学：珠海市斗门区广播电视大学,医院：井岸医院，白蕉中医院邮局：井岸邮局，白蕉邮局银行：交通、工农建行、农信,商场：光裕超市,其他：井岸体育馆小区内部配套：综合超市,1.2元/㎡,旭日华庭物业管理有限公司
1325,13,/first/1325/,https://img.0756fang.com/Upload/Dictionary/2019-09/4b2ba4d1-4948-46e7-8b46-415bf3b8c35a.jpg/w600,宁海尚峰(一期),不在售,住宅,斗门区井岸镇美澳路5,13800,珠海市斗门燕赵房产开发部,"乘坐301,303,401,402,407,415,609路公交到北澳市场站下车",蓝天幼儿园、斗门实验小学、斗门实验中学、斗门二中教育无忧,御温泉度假区，金台寺，斗门古街，黄杨山环绕，大自然氧吧,坐拥大信新都汇商圈成熟配套，北澳市场，锦鸿百货、斗门步行街、白马地下购物城、金龙轩火锅城、孖仔海鲜餐厅,霞山公园，休闲广场，尖峰山公园，步行街，体育馆，西提公园,2.5元/㎡,格力物业管理公司
1352,13,/first/1352/,https://img.0756fang.com/Upload/Dictionary/2019-12/9d92bc50-9c84-4076-a4eb-3223947d7ed7.jpg/w600,宁海世纪城三期,不在售,住宅,斗门区白蕉镇连兴二路,13000,宁海置业有限公司,小区门口有巴士站直达井岸老城区,蓝海湾幼儿园，宁海幼儿园 （一期十五栋），白蕉中心小学，井岸二中,顺客隆、华润万家，运动场（篮球场、羽毛球场）、大信新都汇，城东农贸市场、斗门现代妇产医院,华润万家、顺客隆等大型百货超市,霞山公园，休闲广场，尖峰山公园，步行街，体育馆，西提公园,1.8元/㎡,格力物业
1237,13,/first/1237/,https://img.0756fang.com/Upload/Dictionary/2018-11/cca17c68-25e6-460c-a841-16c1869e5eac.png/w600,佳兆业诚丰雅园,不在售,住宅,斗门区乾务镇盛兴二路,10500,珠海安益发展有限公司,501    406      602     602a          广佛江珠轻轨延长线，新青站点四通八达交通路网，出项目即可到主干道珠峰大道，机场高速,乾务中心小学中学，新徽实验学校，珠海中学，东澳幼儿园,新青文化体育中心，世荣公园，市民公园，伟创力。,大信新都会。  井岸步行街,新青文化体育中心，世荣公园，市民公园,1.8元/㎡,珠海市康城物业
1242,13,/first/1242/,https://img.0756fang.com/Upload/Dictionary/2019-05/5c8f2e4c-5655-427d-8fd8-35b7b28b4337.jpg/w600,佳兆业君汇上品,不在售,住宅,斗门区盛兴五路22号,11000,佳兆业,501.406.602.602a 广佛江珠轻轨延长线，新青站点 四通八达交通路网，出项目即可到主干道珠峰大道，机场高速,乾务中心小学中学，新徽实验学校，珠海中学，东澳幼儿园,新青文化体育中心  世荣公园 ,大信新都会。 井岸步行街,新青文化体育中心,2.5元/㎡,佳兆业
1192,13,/first/1192/,https://img.0756fang.com/Upload/Dictionary/2018-08/3e99a8ec-0974-4d5b-acfb-04b157fa158a.png/w600,海伦堡香海里,不在售,住宅,斗门区白蕉镇禾生一路,15300,海伦堡地产,乘坐公交304.306.307.520.603均可到达；,临近白蕉三中三小、华发容闳幼儿园；,地处斗门白蕉新城区白蕉大道主干道旁；5大实力品牌开发商聚集开发；,周边华发、万科、金地商业街；自带商业体；招商依云华府未来大型商业综合体,霞山公园、尖峰山公园、博皇大酒店、井岸体育馆、黄杨山4A级风景区；等等,3.0/㎡,珠海市鸿日物业
1266,13,/first/1266/,https://img.0756fang.com/Upload/Dictionary/2019-03/46a432a2-ed71-47f3-ab6e-421ab9f87ff0.jpg/w600,万科魅力之城,不在售,商铺,斗门区白蕉镇白蕉南路,25000,珠海市万汇房地产开发限公司,在交通上为城市西进焦点，是未来香洲区与西部中心城交通往来的重要枢纽。,博雅中小学,项目处于规划珠海中西部中心城的都市核心区，也是西部城区先启动和重点发展的区域。紧邻白蕉开发区规划中完善的公建配套，居住价值性高。,小区健身设施、泳池、风情商业街、商业广场等一应俱全，自身配套完备优越。,,2.7/㎡,万科物业
1215,13,/first/1215/,https://img.0756fang.com/Upload/Dictionary/2018-09/056620ec-eb61-4196-a3e8-4ab74e65d930.jpg/w600,华海鹏城酒店,不在售,商办, 珠海市斗门区白蕉路,20000,华海鹏城,白蕉长途客运站、井岸中心站，公交304路、307路、306路、603路、520路,田家炳中学、城东中学、成裕围小学、嘉顿幼儿园、珠海东华学校,行政中心西移，带动珠海西部的经济发展和城市化；斗门全域规划，谋局西区；立体交通，黄金60分钟生活圈；西城发展中轴，高瞻未来；经济质量效益跃上新台阶，综合实力显著增强,万科魅力之城商业街、丽湖名居商业广场、博皇国际家居建材采购中心,斗门拟投资300亿元全线升级市政配套，黄杨河“一河两岸”综合开发、富山和新青的产城融合以及加速推进白藤、白蕉、尖峰南三大组团建设，将尖峰南—白藤打造成三江六岸核心风貌和形象展示区、综合商业、商务办公和高品质居住聚集地。“一河两园三组团风貌特色镇”的生态新城格局凸显迷人魅力，建设珠江西岸先进装备制造业示范基地、粤港澳休闲旅游目的地、滨江田园生态新城，打造提质增效新引擎、转型升级新动能、美丽宜居新家园,0.0/㎡,20年内无需缴纳
2268,14,/first/2268/,https://img.0756fang.com/Upload/Fang/2022-07/sE899FB9D76B647E4A99FB4567FC5DDD2.jpeg/w600,京华家和花园,在售,住宅,金湾区庆平路669号,12500,广拓置业,826-2路、812路、k30、Z142路等,平沙实验学校（省一级学校）平沙一中（省一级学校）.华丰小学.汇华四季小学，平沙中心小学，华丰幼儿园.恒丰幼儿园,亚洲风情园林，公园住宅范本，兼收园景河景，万科物业加持，八大商圈环伺，15年全龄段一站式教育全覆盖，咫尺珠海市第五人民医院,"京华MALL,京华家和花园商业街，时代港商荟，台湾风情街，平沙九号商业街，海泉华庭商业街，钰海国际广场，文德广场",海泉湾度假区，南国游艇俱乐部，平沙影视城， 荷包岛，飞沙滩，孖髻山公园，台创园,3.0元/㎡,万科
1203,14,/first/1203/,https://img.0756fang.com/Upload/Dictionary/2021-05/sA2169CBB19E84F16AA4AC9AEDCF3E797.png/w600,京华假日湾,在售,住宅,A区：高栏港区平沙镇,11300,广拓置业,京华假日湾公交站（826-2路、812路、k30、Z142路等）,15年学区教育：珠海一中平沙校区（国家示范性高中）、平沙第一中学（市一级学校）、平沙实验小学（省一级学校）、平沙中心幼儿园（市一级幼儿园）等幼、小、初、高全龄化学校近在咫尺,高栏港区后花园，政府重视，发展快，经济辐射大；紧邻平沙主线路升平大道，坐拥平沙繁华中心,"京华MALL,时代港商荟，台湾风情街，钰海国际广场，文德广场",海泉湾度假区，南国游艇俱乐部，平沙影视城，台湾风情街，荷包岛，飞沙滩，孖髻山公园，台创园,2.7元/㎡,金地
2187,14,/first/2187/,https://img.0756fang.com/Upload/Dictionary/2021-10/s76DC74577C434B42A35BC3F2C6E807DB.png/w600,华发汇华湾畔花园,在售,住宅,金湾区铭恩路599号,11200,珠海汇华星城置业有限公司,项目位置紧邻高栏港高速，往西则与西部沿海高速和黄茅海大桥对接，可通达珠三角各地，与珠三角地区形成1小时经济圈；往南可接驳珠海大道，经珠海大道可与港珠澳大桥西沿线相接，可快速通达珠海市区及港澳,平沙新城教育配套规划有3所小学、3所中学（初中）。项目南侧就是平沙新城学校，学校总用地面积约3.7万㎡，建筑面积约3万㎡，预计设置36个班（公办学位），九年一贯制，2022年9月即可建成使用，真正意义上的教育就在家门口。,高栏港平沙新城是港产城融合标杆，拥有9大产业集中群，49条航线和5大码头，真正意义上的港珠澳价格洼地，下一个宜居新城和产业投资热点,平沙镇的文德广场、钰海国际广场，填补了高栏港区商业的空白。在项目旁边的邻里中心，用地面积约2.5万㎡，未来也可满足业主的生活需求，预计2020年上半年开工建设，2021年建成。,平沙镇的文德广场、钰海国际广场，填补了高栏港区商业的空白。在项目旁边的邻里中心，用地面积约2.5万㎡，未来也可满足业主的生活需求，预计2020年上半年开工建设，2021年建成。,2.9元/㎡,华发物业
2247,14,/first/2247/,https://img.0756fang.com/Upload/Dictionary/2022-01/sE62EB48C6FA045A4A0D0D247A2241EEB.jpg/w600,汇华水岸花园,在售,住宅,金湾区南水镇礼传路5,10700,珠海汇华置业,依托6高速、5大桥、3地铁、2通道、1机场，多维立体交通构建交通路网，快速通达珠海各处，打造粤港澳大湾区1小时生活圈。,项目自带小学配套(南水中心小学），多所学府环伺，约3km范围内配套5所幼儿园、3所小学、1所中学等优质教育资源、高质量教学水平的全龄段成才环境。,项目附近坐落多所优质医院，五分钟车程即达高栏港医院，三十分钟即达广东省人民医院，医疗配套完善，呵护健康，幸福生活。,自带约9000㎡商业街，下楼即享便捷生活商业配套。周边配套3大商业中心、4大人文中心，商圈配套醇熟，提供全方位的优质生活。,区域内景观资源丰富，6分钟车程到达南水森林公园，30分钟内直达珠海4大旅游地标，轻松畅游，回归生态大自然。小区园整个园林规划为一轴四区一公园。打造休闲运动娱乐于一体的全功能社区。一轴：主题归家轴线；四区：入口景观区、室外会客洽谈区、社区活动聚会区、儿童活动区；公园：项目自建生态公园。,3.0元/㎡,汇华物业
2293,14,/first/2293/,https://img.0756fang.com/Upload/Fang/2023-02/s123A7733378F4F17BE57FB2BC731E9EA.jpg/w600,平沙上院,在售,住宅,金湾区平沙镇美平西路,12000,珠海高盛房地产开发公司,项目以南经珠海大道与港珠澳大桥西沿线相连，可快速通达港澳。项目周边西部沿海高速、高栏港高速等与黄茅海大桥对接，可通达珠三角各地，与广东省其他城市形成1小时经济圈。608路：拱北～海泉湾    812路：珠海港～平沙    204路：海虹总站～平沙    K7路：吉大～平沙       826-2：海泉湾-吉大，,项目西侧紧邻平沙中心幼儿园（市一级幼儿园）、平沙实验小学（省一级学校），项目北侧珠海一中平沙校区（国家示范性高中），项目南侧300米平沙一中（初中，市一级学校），项目东侧300米华丰小学。,优质高中、初中、小学、幼儿园等环伺项目左右，周边有医院、市场、酒店，大型商业和特色商街，旅游度假资源环绕，品山、观海、享温泉，居家就像度假！,项目东侧紧邻钰海万国汇购物中心建筑3万㎡分为地上四层地下一层，包含国际影城，超市电影院等。文德广场商业中心包含独立商业，农贸市场，餐饮等商业综合体。两大商圈环绕,海泉湾度假区，南国游艇俱乐部，平沙影视城， 荷包岛，飞沙滩，孖髻山公园，台创园,2.8元/㎡,珠海高盛物业管理有限公司
