property_company,developer,property_fee,house_type,surr_envi,surr_school,surr_trafic,surr_business,surr_entertain,id
二城,市房产公司,0.5 元/平米*月,住宅,治安良好,五中、十一小,香柠花园,得一超市、柠溪市场,文化广场,741
自主物业,市房产公司,0.5 元/平米*月,住宅,博爱女子医院陆达外科医院 ,幼儿园清华幼儿园八中10小学区,201.55.20.35路到武警支队,前山市场、金海马家居、世邦国际家居广场、板樟山森林,K立方KTV,679
住宅物业,珠海市住宅物业管理有限公司,1.2 元/平米*月,住宅,环境好 小区新,八中十小,201.20.32.55.56.K6等到柠溪巴士站,万业百货,名仕KTV,703
二城,暂无,1.5 元/平米*月,写字楼,治安良好,五中、十一小,新村,华润万家,文化广场,430
住宅物业,珠海路桥房地产开发有限公司,0.6 元/平米*月,住宅,地处珠海中心地段，周边配套医院，美食，酒店，电影院，市场，公交站，商场，学校，应有尽有,10小，广播电视大学启雅幼儿园，柠溪幼儿园，8中,公交路线10.10A.11.12.14.20.32.55.56.201.609.K1.K6.K9路等，,万业百货，得一超市，柠溪市场，华润万家，等等,板障山公园，柠溪文化广场，火星湖电影院,709
业主委员会,珠海二城房地产开发有限公司,0.6 元/平米*月,住宅,1 迎宾北路旁 东边妇幼保健院 南边柠溪市场文化广场 西边11小女子中学新香洲万家方向 北边文园中学 泰锋电器,2 世家幼儿园、长环幼儿园、香洲区第十一小学、第八中学,4 22路 33路 56路.602路，到长环新村站 1路、5路、6路、15路、204路、602路等到新村站,5 来来超级市场 华润万家 得一百货 华丽市场 柠溪市场,"3 文化广场、吉大水库、板障山公园、体育中心 名仕KTV,凯哥KTV ,火星湖电影院，上岛咖啡",4367
二城,市房产公司,0.5 元/平米*月,住宅,治安良好,五中、六小,2000年酒店、南香里,柠溪市场、南坑市场,文化广场,723
太和物业,珠海国际信托投证公司,1.0 元/平米*月,写字楼,治安良好,五中、六小,南香里、保健院西门,得一超市、柠溪市场,文化广场,727
诚丰物业管理有限公司,珠海市新伟大房产公司,0.7 元/平米*月,住宅,医院：中医诊所、正之安医疗、妇幼保健院；邮局：柠溪邮局；银行：建设银行、深圳发展银行、交通银行等,幼儿园：蓝天小耶鲁美语幼儿园、南村豪苑幼儿园；中小学：香华实验学校、第六中学、文园中学、第一中学职业学校；,1路、5路、6路、8路、15路、43路、204路、602路、68路；到新村巴士站下车,商场：华润万家百货、旺角百货、家乐福商场、五洲世派街，泰锋电器,香洲科技馆、民润市场、香洲区教育局、香洲艺术中心、,677
业委会管理,不详,0.6 元/平米*月,住宅,恒和中心大夏、新村巴士站、泰丰电器、苏宁、各大银行等,8中11小,1、6、8、15、43、68、202等,泰丰、苏宁电器、来来超市、华丽市场等,梦都卡拉OK、渔人码头卡拉OK等,459
万达物业,珠海市卓财发展有限公司,1.0 元/平米*月,住宅,周边环境好 近巴士站,八中10小学区房,201.55.20.35路到卓雅花园巴士站,荣一百货。,K立方KTV，龙马城KTV,751
,珠海市泉亮房地产开发有限公司,0.0 元/平米*月,写字楼,,,,,,4664
二成物业,湛湖,0.5 元/平米*月,住宅,交通方便。,5中6小,柠溪文化广场,得一超市,柠溪文化广场,4505
珠海市住宅物业管理有限公司,市房产公司,0.5 元/平米*月,住宅,治安良好,五中、六小,六小、香柠花园,柠溪市场、得一超市,文化广场,2046
二城,市房产公司,0.5 元/平米*月,住宅,治安良好,五中、十一小,柠溪,柠溪市场,文化广场,4180
业委会物管,市房产开发公司,0.6 元/平米*月,住宅,邮局：柠溪邮局；银行：中国银行、建设银行、工商银行、交通银行等；其他：柠溪市场、华丽市场、香洲文化广场、民润市场,幼儿园：豪晖幼儿园、柠溪幼儿园；中小学：香洲第十一小学、香洲区第八中学；大学：广播电视大学；,1路、5路、6路、8路、15路、43路、68路、204路，到新村站；,商场：民润超市、百和超市，华润超市等,香洲文化广场，,688
中保,中保,1.0 元/平米*月,住宅,治安良好,五中、六小,保健院西门、南香里,柠溪市场、得一超市,文化广场,748
名城物业管理公司,名城,0.6 元/平米*月,住宅,附近有女子学校、十一小、中国银行等,八中十一小,10、11、12、20、23、55、56、K6、K9等巴士,华润万家商场、港式小百货等,名仕卡拉OK、上岛咖啡等,744
珠海市住宅物业管理有限公司,市房产公司,0.5 元/平米*月,住宅,治安良好,五中、六小、电大,南香里、银桦新村、保健院西门,柠溪市场、得一超市,文化广场、华发健身广场,3509
翠香街道办,市房产公司,0.5 元/平米*月,住宅,环境好 空气新鲜,八中10小学区,56.22.33.路到石竹苑巴士站,华润万家大型超市,帝豪KTV 酒店,743
宏福物业,珠海市宏福实业发展总公司,1.1 元/平米*月,住宅,柠溪中心位置，周边配套柠溪市场，文化广场，电影院，华润万家等等,第8中学。第10小学，柠溪幼儿园,10.11.20.32.55.56.201.609路等,华润万家，得一超市，万业百货,火星湖电影院，柠溪文化广场,693
二城,暂无,1.5 元/平米*月,写字楼,治安良好,五中、六小,银桦新村,柠溪市场,文化广场、华发健身广场,4469
自主物业,市房产公司,0.6 元/平米*月,住宅,环境不错 空气好,八中10学区,20.201.35.55路到武警支队巴士站,早八点超市。,K立方KTV,882
,,,,,,,,,3518
二城,市房产公司,0.5 元/平米*月,住宅,治安良好,五中、六小,柠溪、吉柠北,柠溪市场、得一超市,文化广场,745
珠海市住宅物业管理有限公,市房产公司,0.5 元/平米*月,住宅,治安不错,五中、十一小,香柠花园公交站,柠溪市场、得一超市,文化广场、华发健身广场,2896
,,0.0 元/平米*月,住宅,,,,,,740
,,,,,,,,,2043
,,0.0 元/平米*月,住宅,,,,,,1078
世家物业,市房产公司,0.8 元/平米*月,住宅,世邦广场，,第10小学，第八中学，暨南大学,20，55，35,世邦广场，前山市场，,K立方KYV，,680
二城,市房产公司,1.0 元/平米*月,住宅,治安良好,五中、六小,香柠花园,得一超市、肯德基、麦当劳,文化广场,718
,,0.0 元/平米*月,写字楼,,,,,,43214
珠海民强福利有限公司,珠海民强福利有限公司,3.0 元/平米*月,写字楼,近人民路，交通便利,办公用途不带学位,近新村巴士站,华丽市场，泰锋电器,渔人码头KTV等,1059
市场集团,市房产公司,1.0 元/平米*月,商铺,治安良好,五中、六小,柠溪市场、香柠花园,得一超市,文化广场,2052
,,0.0 元/平米*月,住宅,,,,,,1077
,,0.0 元/平米*月,住宅,,,,,,697
金溪花园管理处,珠海二城开发商有限公司,0.5 元/平米*月,住宅,中国银行、建设银行、农业银行、交通银行,"启雅幼儿园、柠溪幼儿园,第十小学第八中学",10路、10路A、11路、12路、14路、201快线、201路、20路、22路、23路、32路、33路、55路、56路、609路，到柠溪站,民润超市、得一超市、百和超市等,板障山森林公园,678
,,0.0 元/平米*月,住宅,,,10.12.32.55,,,1076
,,1.5 元/平米*月,住宅,,,31,,,986
珠海市明城物业管理有限公司,,0.8 元/平米*月,住宅,临近前山河，轻轨站,小区内有幼儿园，十六小，十一中,21路、31路、34路、36路、55路、207路、601路、608路，到海荣新村,恒辉超市，万佳超市，海荣市场,麦嘲KTW，咖啡厅,998
中珠物业管理有限公司,珠海珠光骏荣房产开发有限公司,1.5 元/平米*月,住宅,近河边，近轻轨总站,小区旁中珠里有幼儿园，旁边有十六小学，十一中学,前山总站终转站就在旁边，601，25路，21路，55路海荣新村巴士站,恒辉超市，万佳超市，海荣市场,会所，咖啡厅，麦嘲KTV,983
权晖物业管理,,1.0 元/平米*月,住宅,前山河畔 环境优美 近前山轻轨站,权晖幼稚园 十六小学 十一中学,11路、34路、55路、21路,华润超市，海荣市场 夏湾批发市场,小区内配有各种娱乐设备 游泳池 咖啡厅，麦嘲KTV,1023
原兴物业,,0.8 元/平米*月,住宅,前山河畔 环境优美 近前山轻轨站 医院: 拱北第二人民医院、夏湾社区卫生服务站、 夏湾邮局；中国银行，建行，,中珠诺贝儿幼儿园 十一中学  十六小学,前山总站终转站就在旁边，601，25路，21路，55路海荣新村巴士站,一站汇超市  华润万家  海荣市场,咖啡厅，麦嘲KTV,1020
珠海市葆力物业管理有限公司,恒大房地产开发有限公司,1.3 元/平米*月,住宅,银行: 中行华宁支行、中国银行(华宁支行)、珠海华润银行ATM(广发支行)、华润银行(广发支行)、珠海华润银行(夏湾支行)、珠海农商银行拱北支行,侨光小学，夏湾中学，金路幼儿园,粤华路巴士站，4路、56路、36路、11路；,超市: 信诚超市、凯业商行、溢佳生活百货超市、海蓬超市夏湾店、新记水果庄、华润万家便利超市(夏湾店),餐厅: 名古山庄酒楼、稣豪咖啡Sohocafe、鳇鳝世家名古山庄分店、万鸿轩、黑牛坊、捞财火锅店,1007
,深圳市南油（集团）有限公司,0.5 元/平米*月,住宅,供水公司，圆明新园,十六小，十一中,供水公司巴士站,明和百货,汉庭酒店，昌安假日酒店,1019
中珠物业管理有限公司,,1.5 元/平米*月,住宅,临近前山河边，轻轨站,十六小，十一中学，小区内有幼儿园,25路，21路，55路，601路，16路，18路,恒辉超市，万佳超市，海荣市场,咖啡厅，麦嘲KTV,1043
泰然实业,泰然实业,1.5 元/平米*月,住宅,临近前山河，近拱北,宝泰幼儿园、金路幼儿园；中小学：侨光小学、夏湾小学、夏湾中学,4路、11路、36路、56路，到侨光小学,夏湾批发市场，得一超市,,1003
夏湾新村物业管理服务中心,珠海夏湾新村房地产开发有限公司,0.7 元/平米*月,住宅,夏湾市场、批发市场、新海利酒店、益健酒店、华骏大酒店、文华书城、炮台山森林公园、珠海中西医结合医院、万青门诊,夏湾中学、夏湾小学、星华小学（私立）,4路、11路、35路、36路、56路，62路、82路、101路到中西医结合医院,华润万家、屈臣氏、又一家超市、米兰百货、口岸地下广场、莲花万景城等,新海利酒店、益健酒店、麦潮KTV、炮台山森林公园、华骏大酒店、文华书城,1032
格力房产有限公司,格力房产有限公司,1.5 元/平米*月,住宅,医院: 拱北第二人民医院、夏湾社区卫生服务站、拱北社区卫生服务站、万青诊所； 邮局: 桂花北邮局、夏湾邮局； 银行: 中国银行、交通银行、建设银行、工商银行、珠海农信社等,侨光小学、夏湾小学、港二小学、夏湾中学,4路、56路、36路、82路等，到粤华西站,华润万家、国际大厦、米兰百货、口岸地下广场、莲花万景城等,莲花路步行街、新海利酒店、夏湾市场、批发市场、拱北电子城、文华书城,1013
明城物業,,0.8 元/平米*月,住宅,前山河畔 环境优美 近前山轻轨站 医院: 拱北第二人民医院、夏湾社区卫生服务站、夏湾邮局，建行，,金路幼儿园、权晖幼儿园等十六小学 十一中学,4路、36、11路、21路、55路、56路，601、601B到夏湾,华注万家 海荣市场,咖啡厅，麦嘲KTV,979
海荣物业,盛明置业,0.8 元/平米*月,住宅,医院: 拱北第二人民医院、夏湾社区卫生服务站、、万青诊所； 夏湾邮局；中国银行，建行，广发银行。,宝泰幼儿园 侨光小学 夏湾中学,101路，36路，55路，21路，4路，11路,恒辉超市 夏湾批发市场,前山河畔 莲花路步行街、新海利酒店、夏湾市场、批发市场、拱北电子城、文华书城,999
龙光物业,珠海市峻景房地产开发有限公司,5.0 元/平米*月,住宅,前山河边，楼下市政公园，边上有华发国际花园，华发世纪城，中信红树湾等高档小区，还有在建五星级史莱康酒店等,侨光小学，夏湾小学，夏湾中学…,广珠轻轨拱北站，过关澳门拱北口岸，公交路线82，62，35，k10，k8……,夏湾批发市场，世纪城华润万家，华发商都，富华里商圈，拱北口岸购物商城。华发卓凡商业中心，粤华路、侨光西路成熟商业配套；500米内有中国银行、建设银行、交通银行、平安银行、邮政银行等,前山河前市政公园，竹仙洞公园，高尔夫球场，湾仔旅游码头，世纪城酒吧街，汉庭唛潮ktv……,1584
明城物业管理,,0.8 元/平米*月,住宅,市场 学校都在附近,小区内有幼稚园 十一中学 十六小学,34路、601路601B、8号、1路,市场,小区内配套娱乐设备 游泳池 咖啡厅，麦嘲KTV,1024
