id,district,sub_url,photo,build_year,house_name,address,price,property_company,developer,property_fee,house_type,surr_envi,surr_school,surr_trafic,surr_business,surr_entertain
4204,10,/loupan/4204.html,https://img.0756fang.com/Upload/Dictionary/2017-09/3bc5ec2a-37eb-42a8-ad6e-a5337ab17f74.jpg/260X170,2009,金地门道,香洲区香工路18号 ,12250,深圳市金地物业管理有限公司,金地集团珠海投资有限公司,3.0 元/平米*月,写字楼,"宜居生态地产,投资地产",,门道园区位于南琴路中段，距离湾仔、横琴、拱北口岸仅10分钟车程，可快速通达市中心、横琴岛、珠海机场和珠海港；港珠澳大桥西部疏散通道位于园区北侧，太澳高速珠海段位于园区西侧，经港珠澳大桥和太澳高速，可快速通达香港和澳门。 门道园区设有4条线路的专属穿梭巴士，分别由门道往返柠溪、吉大、广生与华侨宾馆，更有61路、80路、81路三线公交经由门道助力交通配套,,包括公寓、生活配套、足球场、篮球场和网球场等；一期内同时设有一个高尔夫果岭及二个会所，基本能满足园区内商务到生活的要求，项目周边小型超市及风味餐饮店步行可至，洪湾娱乐广场是休闲的好去处。
6057,10,/loupan/6057.html,https://img.0756fang.com/Upload/Dictionary/2017-09/d4c2061d-dd28-422d-b095-65f31a67d0eb.jpg/260X170,2017,濠江丽景苑,香洲区国防路283号,26967,华发物业,,2.8 元/平米*月,住宅,,,,,
6110,10,/loupan/6110.html,https://img.0756fang.com/Upload/Fang/2021-08/210817101646E726789FBE984B368098.jpg/260X170,2017,湾区星座,珠海市香洲区保税区 ,28000,金地物业,珠海奇泰置业,4.7 元/平米*月,酒店,项目周边主要为保税区内企业及改造项目，东侧近横琴大桥，西侧横琴二桥及在建的马溜洲隧道,湾仔小学，湾仔中学，横琴小学，横琴中学,公交路线：Z30，K11，14，61，86。附近港珠澳大桥，金琴快线落脚点，广珠西线,华发商都，华发世纪城，横琴境内商业,湾仔旅游码头，国际会展中心，湾仔海鲜街
6248,10,/loupan/6248.html,https://img.0756fang.com/Upload/Fang/2021-08/2108142035469082D851B46E44F1A527.jpg/260X170,2017,裕联丰景湾花园,香洲区横龙路8号  ,16863,,中信地产,3.0 元/平米*月,住宅,,,,,
6728,10,/loupan/6728.html,https://img.0756fang.com/Upload/Dictionary/2019-11/e1c903d9-d2d1-4471-8386-370a7f3e2fee.jpg/260X170,2018,水岸华都悦港湾,香洲区江海路20号 ,27108,佳兆业物业,佳兆业,3.0 元/平米*月,住宅,出门畅享情侣西路，醉人浪漫海岸线，马骝洲森林公园，加林山公园，湾仔体育休闲公园四大公园绿肺环绕,湾仔中学，鸿景小学，北大希望之星实验学校，哈罗礼德国际学校（建设中）,14路，86路，5路，6路 60路 61路,得一超市 ，湾仔市场  华发商都十字门华发商都（规划中）,湾仔旅游码头   佳兆业水岸华都咫尺近享竹仙洞名人高尔夫球场，闲暇时光，尊享清风阳光，品味高端雅趣与不凡格调
6099,10,/loupan/6099.html,https://img.0756fang.com/Upload/Fang/2021-08/21082417332814C0C9FA076B4B808682.jpg/260X170,2017,佳兆业中心,珠海香洲湾仔南湾南路,24000,佳兆业,佳兆业,13.0 元/平米*月,写字楼,湾仔医院、中国邮政、湾仔邮局,湾仔小学、湾仔中学、南湾幼儿园、典培幼儿园,乘坐5、14、60、61、62、K10路公交车分别在湾仔口岸、鸿景花园站下车均可到达项目,成德商行、湾仔市场、快乐万家百货,宽记、丰华渔港、百里鲜、海仪美食楼
975,10,/loupan/975.html,https://img.0756fang.com/Upload/Dictionary/2020-03/s4A96A555D07B4C97873E8D38D2DF38DF.jpg/260X170,1996,银辉花园,"湾仔三湾路东1号, ",23304,,,0.5 元/平米*月,住宅,乘坐5、14、60、61、62、K10路公交车分别在湾仔口岸、鸿景花园站下车均可到达项目,湾仔小学、湾仔中学、南湾幼儿园、典培幼儿园,乘坐5、14、60、61、62、K10路公交车分别在湾仔口岸、鸿景花园站下车均可到达项目,,宽记、丰华渔港、百里鲜、海仪美食楼
4932,10,/loupan/4932.html,https://img.0756fang.com/Upload/Dictionary/2018-03/62ed0e61-9da0-4b30-ad7b-227ee1d702c9.jpg/260X170,1998,南联社区,珠海市香洲区南湾大道,17000,,,0.0 元/平米*月,住宅,,,,,
4936,10,/loupan/4936.html,https://img.0756fang.com/Upload/Dictionary/2017-12/98d31b03-c81b-4ff2-8751-ce1b59e34118.jpg/260X170,1992,湾仔中学教师楼,湾仔加林路2号   ,19780,,,0.9 元/平米*月,住宅,,,,,
6300,10,/loupan/6300.html,https://img.0756fang.com/Upload/Dictionary/2018-05/89aa1a0d-497f-42ce-8ff1-f5f5d8607e7d.jpg/260X170,2018,富力优派广场,保税区宝成路7号(2,25500,天力物业,富力地产,5.0 元/平米*月,写字楼,项目所在保税区北靠黑白面将军山，南临马骝洲水道，自然景观条件优越。情侣西路马骝洲水道景观带，景观环境良好、舒适宜人。人气兴旺的滨水景观带以山为脉、以水为形，形成多条通廊、层次丰富、立体化的开放空间体系。合理的空间布局，互动的城市功能，独具特色的地标空间，多元化的景观环境和多元人文特色的社区，让这里的街区具有尺度宜人和舒适的步行环境。,保税区第一小学、保税区中学。保税区规划配建3处幼儿园，除居住配套区中部的幼儿园独立占地外，其他2处幼儿园均为附设，分布在中部居住小区和连屏居住小区； 规划小学1处，位于居住配套区A204a03管理单元，规模为36班；规划初中1处，位于居住配套区A204a03管理单元，规模为24班。,公交路线：Z30，K11，14，61，86。附近有港珠澳大桥，金琴快线落脚点，项目东经南湾大道或者加林山隧道可方便到达主城区各区域，快速接驳广珠轻轨珠海站、九州港码头；南面与横琴自贸区仅一桥之隔，经马骝洲水道（2017年11月13日已贯通，2018年夏季通车）或横琴大桥过横琴口岸再进入澳门。未来洪鹤大桥的建成将拉近保税区与金湾西湖城区的距离，共享区域升值，快速即可到达金湾机场。,富力优派商业广场附近，在宝顺路南侧，宝利路西侧规划配建1处一级邻里中心，用地面积为14080平方米，用地性质为商业设施、文化设施和公共交通设施混合功能用地。包含主要功能为肉菜市场、社区商业设施、居住区级文化中心、公交首末站、门诊部和一级邻里中心其他功能。,可以去湾仔旅游码头，国际会展中心，湾仔海鲜街，同时保税区规划居住区公园有3处，其中南湾大道东门户区1处、莲屏村居住区1处、横琴第三通道以西、宝南路以南1处；规划有小区游园2处，分别位于宝顺路南侧和宝南路南侧临马骝洲水道；规划有1处市民广场，位于南湾大道东门户区，面积为2.17公顷。整体城市设计、建设兼具保税物流与商业商贸、滨水居住功能为一体的山、水、城、绿相互交融、层次分明、疏密相宜、网络高效的滨
6193,10,/loupan/6193.html,https://img.0756fang.com/Upload/Dictionary/2018-02/a742aa2d-8c0f-4ac7-8477-f679f88444f2.jpg/260X170,2000,桂园村二期,香洲区湾仔桂园路2号,18000,,,1.2 元/平米*月,住宅,,,,,
6487,10,/loupan/6487.html,https://img.0756fang.com/Upload/Fang/2021-08/sA817C70EEF0D4DF5A3D4505B36EFD993.jpg/260X170,2018,华发城建四季半岛,水晶湾：景秀二路56,30831,华发物业,珠海城建/华发股份,4.0 元/平米*月,住宅,占地面积：45000平方米建筑面积：156000平方米容积率：3.00  绿化率：35%停车位：共1700个停车位楼栋总数：10栋总户数：1680,湾仔中学，湾仔小学，北大希望之星小学，典培幼儿园，华生幼儿园,"601路,k7路,k9路,201路,k5路,609路,15路,城轨接驳专线,25路,605路,207路,45路,603路,601b路,61路,83路,81路,南屏坪岚路65号Ａ2区域一楼6号商铺,5路,601路夜间专线,b2路,k8路,204路,",湾仔华发商都，湾仔华发新天地，中富商业，保利时代商业,喜来登酒店，瑞吉酒店，希尔顿酒店
6147,10,/loupan/6147.html,https://img.0756fang.com/Upload/Dictionary/2017-12/f2b674c8-6c31-40ab-b345-02d560a93914.png/260X170,2017,奥园观山海,香洲区宝利路99号 ,25162,奥园物业,奥园地产,4.3 元/平米*月,写字楼,高层塔楼沿北侧，西侧，东侧三个方向U型布置，打开南侧视野，形成丰富的城市天际线。,横琴小学、耀华国际幼儿园、横琴幼儿园、产学联盟、澳门文化创意园,独享港珠澳大桥桥头资产，无缝连接十字门中央商务区，马骝洲隧道、横琴二桥,独享港珠澳大桥桥头资产，无缝连接十字门中央商务区,
4067,10,/loupan/4067.html,https://img.0756fang.com/Upload/fyEstate/1405141529576BC7C291BBDFB57A371E.jpg/260X170,1998,桂园村一期,香洲区湾仔桂园路7号,18000,,,0.5 元/平米*月,住宅,湾仔医院、中国邮政、湾仔邮局,湾仔小学、湾仔中学、南湾幼儿园、典培幼儿园,乘坐5、14、60、61、62、K10路公交车分别在湾仔口岸、鸿景花园站下车均可到达项目,,宽记、丰华渔港、百里鲜、海仪美食楼
976,10,/loupan/976.html,https://img.0756fang.com/Upload/fyEstate/140514152746ADBC07A7559A6C818546.jpg/260X170,1995,永隆宿舍,中盛路53     ,20000,,,0.0 元/平米*月,住宅,,,,,
6892,10,/loupan/6892.html,https://img.0756fang.com/Upload/Dictionary/2020-01/819711fb-cb16-4cad-9a96-a643e3dd4e71.jpg/260X170,2020,双瑞藏珑湾,香洲区沿海路188号,38000,双瑞物业,双瑞集团,5.0 元/平米*月,住宅,出门畅享情侣西路，醉人浪漫海岸线，马骝洲森林公园，加林山公园，湾仔体育休闲公园，濠江头排叠景豪宅,湾仔中学，湾仔小学，鸿景小学，北大希望之星实验学校,14路 5路 60路 61路 62路 86路,湾仔市场  华发商都   华发商都十字门华发商都（规划中）,湾仔旅游码头   咫尺近享竹仙洞名人高尔夫球场，闲暇时光，尊享清风阳光，品味高端雅趣与不凡格调
6171,10,/loupan/6171.html,https://img.0756fang.com/Upload/Fang/2021-12/sEB935FCE379B4D618B9A61260D99DE9C.jpeg/260X170,2017,百家达国际广场,香洲区宝湾路791号,15500,一级物管“历思联行”,百家达置业有限公司,4.5 元/平米*月,酒店,鹤州新区（洪湾。保税区、十字门区）交汇，西面洪湾港正在建设中，九洲港货运码头将搬迁至洪湾港。未来，洪湾港将形成内外贸结合的全能物流通道，并逐步发展成为珠港澳的货物中转港和区域性物流中心。,容闳学校 哈罗礼德公学,项目距离横琴口岸，拱北口岸，距离市政府。周边有港珠澳大桥延长线、广澳高速、马骝洲隧道、横琴大桥、横琴二桥、洪鹤大桥、金海大桥、城际轻轨等。保税区内有61路、Z30路公交车线路,十字门华发商都 顺富超市，洪湾文化广场超市，鸿运百货，四海超市,4.5万方印象城 2万平葡式商业街
43236,10,/loupan/43236.html,https://img.0756fang.com/Upload/Dictionary/2021-06/sB394294A8DF34B9D811393C574E4C790.jpg/260X170,2021,都会四季广场,香洲区宝荣路181号,37000,万科物业,珠海华桐房地产开发有限公司,3.0 元/平米*月,住宅,中央公园、十里花海长廊、芒洲湿地公园、马骝洲森林公园；,项目自带幼儿园、哈罗公学、容闳学校、澳门大学、十字门小学、首师大横琴伯牙小学、横琴第一中学、横琴第一小学、湾仔小学；,位于轨道交通1号支线、2号线、4号线交汇点旁；紧邻珠澳城市轨道交通，一站到横琴口岸；紧邻港珠澳大桥支线落脚点，上桥直连澳门机场、珠海机场、香港机场；,项目自带印象城、十字门华发商都、励骏友谊广场、狮门娱乐天地、横琴万象城，,长隆海洋王国、东方高尔夫球场、星乐度小镇、澳门观光塔
42890,10,/loupan/42890.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s1CA4BD4DB4674903A2C569A5E8FFF778.jpeg/260X170,2019,中海南航湾区国际,香洲区海润四街69号,19000,中海物业管理有限公司,珠海南航房地产开发有限公司,4.3 元/平米*月,酒店,中央公园、十里花海长廊、芒洲湿地公园、马骝洲森林公园,都会四季幼儿园、哈罗公学、容闳学校、澳门大学、十字门小学、首师大横琴伯牙小学、横琴第一中学、横琴第一小学、湾仔小学,位于轨道交通1号支线、2号线、4号线交汇点旁；紧邻珠澳城市轨道交通，一站到横琴口岸；紧邻港珠澳大桥支线落脚点，上桥直连澳门机场、珠海机场、香港机场,印象城、十字门华发商都、励骏友谊广场、狮门娱乐天地、横琴万象城，南屏华发商都,长隆海洋王国、东方高尔夫球场、星乐度小镇、澳门观光塔
43154,10,/loupan/43154.html,https://img.0756fang.com/Upload/Fang/2021-11/sE377E82F76D549678C1CC7A701AEC7C0.jpg/260X170,2022,中海寰宇天下,珠海 &#183; 十字门商务,40000,中海物业,中海,4.5 元/平米*月,住宅,自带商业街区，顶级配套环伺，片区10所学校、7公里范围3大医院，3大生态公园，下楼情侣路，畅享都会繁华生活。, 区域规划10所学校，3所幼儿园、3所小学、3所初中、1所高中,1城轨，2大桥，2隧道，3机场，4口岸，湾区超级交通枢纽，1站城轨到横琴，30分钟通港澳，24小时通关澳门,1公里范围，超17万㎡十字门商都、珠海中心大厦（330米）、横琴国际金融中心（333米）、澳门观光塔三大地标交相辉映，共同形成琴澳地标, 喜来登酒店、瑞吉酒店、珠海国际会展中心、珠海中演大剧院等千亿配套，均已开业运营，所见即所得。珠海网红打卡点横琴长隆乐园、横琴花海长廊、游艇码头等文旅配套在周边。
43271,10,/loupan/43271.html,https://img.0756fang.com/Upload/Dictionary/2021-10/s3A95C100242A4D968A5AC1C21A9CD0B6.jpg/260X170,2021,琴澳新城银景湾,香洲区南湾南路292,35743,华发物业,珠海正汉置业有限公司,3.0 元/平米*月,住宅,湾仔海鲜街、湾仔码头、湾仔口岸、湾仔城轨站、妈阁隧道、十字门会展中心、十字门商都,湾仔小学、湾仔中学、北大希望之星实验学校,南临南湾大道、情侣路延长线、轻轨延长线；西连横琴大桥、西连南琴路接广珠西线高速、洪鹤大桥和珠海大道；北沿南湾大道连昌盛大桥接拱北黄金商圈、南湾立交和港珠澳大桥延长线。轻轨站(湾仔),十字门华发商都，湾仔华发新天地，中富商业，保利时代商业，华发邻里中心,喜来登酒店、瑞吉酒店、长隆海洋王国、狮门娱乐天地、星乐度
